Time,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Relative humidity (%),Power (MW)
2020-11-12 11:00:00,782.25,752.25,66.0,20.35,33.13979875
2020-11-12 12:00:00,938.0,788.5,75.5,16.45,26.86854975
2020-11-12 13:00:00,1020.0,773.75,112.5,14.3,18.66495
2020-11-12 14:00:00,953.75,693.5,81.25,11.925,17.01538275
2020-11-12 15:00:00,787.0,578.75,69.0,10.075,17.49393275
2020-11-12 16:00:00,582.75,416.25,58.0,9.175,19.56583175
2020-11-12 17:00:00,282.25,189.75,36.0,9.625,7.52625
2020-11-12 18:00:00,15.75,7.0,4.5,11.375,0.16483325000000001
2020-11-12 19:00:00,0.0,0.0,0.0,13.5,0.0
2020-11-12 20:00:00,0.0,0.0,0.0,14.875,0.0
2020-11-12 21:00:00,0.0,0.0,0.0,15.15,0.0
2020-11-12 22:00:00,0.0,0.0,0.0,16.05,0.0
2020-11-12 23:00:00,0.0,0.0,0.0,18.1,0.0
2020-11-13 00:00:00,0.0,0.0,0.0,15.425,0.0
2020-11-13 01:00:00,0.0,0.0,0.0,16.825,0.0
2020-11-13 02:00:00,0.0,0.0,0.0,16.975,0.0
2020-11-13 03:00:00,0.0,0.0,0.0,17.0,0.0
2020-11-13 04:00:00,0.0,0.0,0.0,15.85,0.0
2020-11-13 05:00:00,0.0,0.0,0.0,17.275,0.0
2020-11-13 06:00:00,0.0,0.0,0.0,19.5,0.0
2020-11-13 07:00:00,0.0,0.0,0.0,20.225,0.0
2020-11-13 11:00:00,783.5,766.25,60.0,9.875,33.0582325
2020-11-13 12:00:00,952.0,810.25,67.25,7.0,37.721481499999996
2020-11-13 13:00:00,1040.0,786.0,103.25,6.55,26.057499
2020-11-13 14:00:00,976.25,683.75,75.0,5.45,13.3520495
2020-11-13 15:00:00,804.25,560.5,66.25,5.1,14.080116
2020-11-13 16:00:00,615.5,420.5,52.5,5.225,22.0718655
2020-11-13 17:00:00,338.0,227.5,32.5,5.825,8.971782750000001
2020-11-13 18:00:00,14.0,8.75,3.5,7.975,0.08226675
2020-11-13 19:00:00,0.0,0.0,0.0,11.15,0.0
2020-11-13 20:00:00,0.0,0.0,0.0,12.850000000000001,0.0
2020-11-13 21:00:00,0.0,0.0,0.0,14.075,0.0
2020-11-13 22:00:00,0.0,0.0,0.0,15.024999999999999,0.0
2020-11-13 23:00:00,0.0,0.0,0.0,16.025,0.0
2020-11-14 00:00:00,0.0,0.0,0.0,16.85,0.0
2020-11-14 01:00:00,0.0,0.0,0.0,17.775,0.0
2020-11-14 02:00:00,0.0,0.0,0.0,24.65,0.0
2020-11-14 03:00:00,0.0,0.0,0.0,30.125,0.0
2020-11-14 04:00:00,0.0,0.0,0.0,30.275,0.0
2020-11-14 05:00:00,0.0,0.0,0.0,32.975,0.0
2020-11-14 06:00:00,0.0,0.0,0.0,33.325,0.0
2020-11-14 07:00:00,0.0,0.0,0.0,34.175,0.0
2020-11-14 10:00:00,543.25,498.0,89.5,24.1,22.432233
2020-11-14 11:00:00,683.0,562.5,88.75,16.85,30.565299500000002
2020-11-14 12:00:00,916.25,704.0,89.75,14.125,38.06003225
2020-11-14 13:00:00,997.25,672.5,122.25,13.15,39.7453825
2020-11-14 14:00:00,942.25,427.5,91.5,12.4,38.26018275
2020-11-14 15:00:00,768.75,412.5,78.25,10.7,32.50848225
2020-11-14 16:00:00,587.25,351.25,60.75,11.2,23.000066
2020-11-14 17:00:00,306.75,173.25,38.75,14.0,7.77669975
2020-11-14 18:00:00,11.75,4.75,5.0,18.525000000000002,0.08891675
2020-11-14 19:00:00,0.0,0.0,0.0,21.55,0.0
2020-11-14 20:00:00,0.0,0.0,0.0,22.4,0.0
2020-11-14 21:00:00,0.0,0.0,0.0,22.3,0.0
2020-11-14 22:00:00,0.0,0.0,0.0,22.725,0.0
2020-11-14 23:00:00,0.0,0.0,0.0,20.95,0.0
2020-11-15 00:00:00,0.0,0.0,0.0,19.725,0.0
2020-11-15 01:00:00,0.0,0.0,0.0,21.75,0.0
2020-11-15 02:00:00,0.0,0.0,0.0,26.775,0.0
2020-11-15 03:00:00,0.0,0.0,0.0,28.025,0.0
2020-11-15 04:00:00,0.0,0.0,0.0,26.8,0.0
2020-11-15 05:00:00,0.0,0.0,0.0,27.45,0.0
2020-11-15 06:00:00,0.0,0.0,0.0,30.325,0.0
2020-11-15 07:00:00,0.0,0.0,0.0,26.4,0.0
2020-11-15 08:00:00,8.0,7.5,3.0,28.575,0.0
2020-11-15 10:00:00,549.25,522.75,70.25,23.625,0.0
2020-11-15 11:00:00,653.75,470.5,119.25,23.9,0.0
2020-11-15 12:00:00,562.0,223.0,173.5,24.425,0.44711675
2020-11-15 13:00:00,661.25,251.75,189.5,24.0,13.805033
2020-11-15 14:00:00,614.25,204.75,197.5,22.85,14.68466625
2020-11-15 15:00:00,275.5,45.75,149.75,22.650000000000002,13.94624975
2020-11-15 16:00:00,404.5,112.25,153.25,21.15,15.27429925
2020-11-15 17:00:00,195.5,60.25,64.25,20.65,5.564533249999999
2020-11-15 18:00:00,5.5,1.0,3.5,22.875,0.02743325
2020-11-15 19:00:00,0.0,0.0,0.0,24.5,0.0
2020-11-15 20:00:00,0.0,0.0,0.0,24.9,0.0
2020-11-15 21:00:00,0.0,0.0,0.0,26.225,0.0
2020-11-15 22:00:00,0.0,0.0,0.0,28.025,0.0
2020-11-15 23:00:00,0.0,0.0,0.0,31.650000000000002,0.0
2020-11-16 00:00:00,0.0,0.0,0.0,36.3,0.0
2020-11-16 01:00:00,0.0,0.0,0.0,39.325,0.0
2020-11-16 02:00:00,0.0,0.0,0.0,41.2,0.0
2020-11-16 03:00:00,0.0,0.0,0.0,41.6,0.0
2020-11-16 04:00:00,0.0,0.0,0.0,42.1,0.0
2020-11-16 05:00:00,0.0,0.0,0.0,41.4,0.0
2020-11-16 06:00:00,0.0,0.0,0.0,41.075,0.0
2020-11-16 07:00:00,0.0,0.0,0.0,42.9,0.0
2020-11-16 08:00:00,1.25,0.0,0.75,44.625,0.00645
2020-11-16 09:00:00,125.25,86.5,37.5,44.625,5.23259975
2020-11-16 10:00:00,420.0,311.25,85.5,39.95,17.50768275
2020-11-16 11:00:00,628.5,428.5,114.5,35.325,26.4714825
2020-11-16 12:00:00,783.75,448.75,129.5,29.825,28.12408275
2020-11-16 13:00:00,865.75,435.5,152.0,26.25,20.56658225
2020-11-16 14:00:00,777.5,333.0,134.5,26.025,26.25388275
2020-11-16 15:00:00,607.75,207.75,145.5,25.0,22.7332325
2020-11-16 16:00:00,384.0,120.0,102.0,23.825,14.74775
2020-11-16 17:00:00,126.75,26.25,48.0,24.725,3.69625
2020-11-16 18:00:00,6.0,0.25,4.0,26.625,0.03083325
2020-11-16 19:00:00,0.0,0.0,0.0,28.35,0.0
2020-11-16 20:00:00,0.0,0.0,0.0,29.7,0.0
2020-11-16 21:00:00,0.0,0.0,0.0,31.45,0.0
2020-11-16 22:00:00,0.0,0.0,0.0,34.75,0.0
2020-11-16 23:00:00,0.0,0.0,0.0,37.325,0.0
2020-11-17 00:00:00,0.0,0.0,0.0,38.8,0.0
2020-11-17 01:00:00,0.0,0.0,0.0,39.525,0.0
2020-11-17 02:00:00,0.0,0.0,0.0,41.025,0.0
2020-11-17 03:00:00,0.0,0.0,0.0,40.975,0.0
2020-11-17 04:00:00,0.0,0.0,0.0,42.125,0.0
2020-11-17 05:00:00,0.0,0.0,0.0,42.225,0.0
2020-11-17 06:00:00,0.0,0.0,0.0,41.675,0.0
2020-11-17 07:00:00,0.0,0.0,0.0,40.45,0.0
2020-11-17 08:00:00,1.5,0.0,1.0,42.4,0.02903325
2020-11-17 09:00:00,99.0,67.25,35.25,42.375,4.367900000000001
2020-11-17 10:00:00,362.25,242.0,82.5,39.425,15.8742825
2020-11-17 11:00:00,513.0,299.25,109.25,34.575,21.88859925
2020-11-17 12:00:00,805.75,453.0,119.25,29.2,33.027933000000004
2020-11-17 13:00:00,454.25,120.5,153.5,26.9,20.67659925
2020-11-17 14:00:00,516.0,147.25,142.0,26.1,24.036699249999998
2020-11-17 15:00:00,657.5,266.5,97.75,24.75,29.556582
2020-11-17 16:00:00,523.75,201.0,68.75,18.6,20.32129925
2020-11-17 17:00:00,265.75,93.25,38.0,20.0,6.348333
2020-11-17 18:00:00,18.5,8.25,4.0,22.425,0.10811675
2020-11-17 19:00:00,0.0,0.0,0.0,25.3,0.0
2020-11-17 20:00:00,0.0,0.0,0.0,25.625,0.0
2020-11-17 21:00:00,0.0,0.0,0.0,27.1,0.0
2020-11-17 22:00:00,0.0,0.0,0.0,28.8,0.0
2020-11-17 23:00:00,0.0,0.0,0.0,29.475,0.0
2020-11-18 00:00:00,0.0,0.0,0.0,31.45,0.0
2020-11-18 01:00:00,0.0,0.0,0.0,31.675,0.0
2020-11-18 02:00:00,0.0,0.0,0.0,35.375,0.0
2020-11-18 03:00:00,0.0,0.0,0.0,38.95,0.0
2020-11-18 04:00:00,0.0,0.0,0.0,43.7,0.0
2020-11-18 05:00:00,0.0,0.0,0.0,46.75,0.0
2020-11-18 06:00:00,0.0,0.0,0.0,47.075,0.0
2020-11-18 07:00:00,0.0,0.0,0.0,46.0,0.0
2020-11-18 10:00:00,482.5,416.75,61.75,38.625,21.04769925
2020-11-18 11:00:00,723.75,520.25,94.5,32.875,30.806199
2020-11-18 12:00:00,844.5,458.5,135.25,28.275,30.6376165
2020-11-18 13:00:00,803.0,365.0,137.25,25.225,31.7440815
2020-11-18 14:00:00,920.5,338.25,106.75,22.475,38.21591425
2020-11-18 15:00:00,752.5,305.0,108.5,19.75,31.22733225
2020-11-18 16:00:00,498.5,163.25,70.75,19.25,18.73236625
2020-11-18 17:00:00,344.25,116.0,34.75,20.7,8.43898325
2020-11-18 18:00:00,30.0,13.0,4.25,24.45,0.11131675
2020-11-18 19:00:00,0.0,0.0,0.0,29.75,0.0
2020-11-18 20:00:00,0.0,0.0,0.0,34.025000000000006,0.0
2020-11-18 21:00:00,0.0,0.0,0.0,37.575,0.0
2020-11-18 22:00:00,0.0,0.0,0.0,39.525,0.0
2020-11-18 23:00:00,0.0,0.0,0.0,41.825,0.0
2020-11-19 00:00:00,0.0,0.0,0.0,43.25,0.0
2020-11-19 01:00:00,0.0,0.0,0.0,42.05,0.0
2020-11-19 02:00:00,0.0,0.0,0.0,42.825,0.0
2020-11-19 03:00:00,0.0,0.0,0.0,44.05,0.0
2020-11-19 04:00:00,0.0,0.0,0.0,46.125,0.0
2020-11-19 05:00:00,0.0,0.0,0.0,44.775,0.0
2020-11-19 06:00:00,0.0,0.0,0.0,42.9,0.0
2020-11-19 07:00:00,0.0,0.0,0.0,41.9,0.0
2020-11-19 08:00:00,2.25,1.5,1.25,41.425,0.03403325
2020-11-19 09:00:00,120.0,84.25,32.75,41.4,5.253216500000001
2020-11-19 10:00:00,466.75,370.0,57.25,39.225,22.346099249999998
2020-11-19 11:00:00,766.25,562.0,70.75,34.3,32.775014999999996
2020-11-19 12:00:00,918.25,550.75,87.5,30.075,30.272499
2020-11-19 13:00:00,999.75,472.25,122.0,26.175,23.70071625
2020-11-19 14:00:00,891.25,230.25,100.75,24.025,20.8231165
2020-11-19 15:00:00,710.25,140.5,101.0,24.4,23.22959975
2020-11-19 16:00:00,559.75,116.0,75.0,24.625,23.641782499999998
2020-11-19 17:00:00,158.25,32.0,34.25,26.85,4.31835
2020-11-19 18:00:00,18.0,5.0,4.5,30.525,0.05168325
2020-11-19 19:00:00,0.0,0.0,0.0,32.525,0.0
2020-11-19 20:00:00,0.0,0.0,0.0,35.25,0.0
2020-11-19 21:00:00,0.0,0.0,0.0,35.575,0.0
2020-11-19 22:00:00,0.0,0.0,0.0,34.1,0.0
2020-11-19 23:00:00,0.0,0.0,0.0,32.9,0.0
2020-11-20 00:00:00,0.0,0.0,0.0,30.775,0.0
2020-11-20 01:00:00,0.0,0.0,0.0,31.075,0.0
2020-11-20 02:00:00,0.0,0.0,0.0,31.225,0.0
2020-11-20 03:00:00,0.0,0.0,0.0,32.825,0.0
2020-11-20 04:00:00,0.0,0.0,0.0,35.925,0.0
2020-11-20 05:00:00,0.0,0.0,0.0,47.3,0.0
2020-11-20 07:00:00,7.5,0.0,0.0,56.975,0.0
2020-11-20 08:00:00,5.75,0.0,1.0,55.9,0.0
2020-11-20 09:00:00,29.0,0.0,25.75,54.725,1.26288325
2020-11-20 10:00:00,178.25,32.75,112.0,53.875,6.960100000000001
2020-11-20 11:00:00,300.5,41.0,163.0,50.975,15.886816
2020-11-20 12:00:00,275.75,17.0,194.0,45.825,15.631032000000001
2020-11-20 13:00:00,531.75,85.5,201.5,40.05,27.440182749999998
2020-11-20 14:00:00,788.5,146.0,168.75,36.125,33.2677335
2020-11-20 15:00:00,613.5,80.0,160.5,29.875,21.215999
2020-11-20 16:00:00,437.25,56.5,99.0,28.425,19.454233000000002
2020-11-20 17:00:00,217.5,28.75,46.75,26.35,5.778366500000001
2020-11-20 18:00:00,12.25,1.5,5.0,23.875,0.08798325
2020-11-20 19:00:00,0.0,0.0,0.0,24.95,0.0
2020-11-20 20:00:00,0.0,0.0,0.0,27.1,0.0
2020-11-20 21:00:00,0.0,0.0,0.0,23.025,0.0
2020-11-20 22:00:00,0.0,0.0,0.0,19.675,0.0
2020-11-20 23:00:00,0.0,0.0,0.0,18.375,0.0
2020-11-21 00:00:00,0.0,0.0,0.0,18.425,0.0
2020-11-21 01:00:00,0.0,0.0,0.0,16.725,0.0
2020-11-21 02:00:00,0.0,0.0,0.0,15.475,0.0
2020-11-21 03:00:00,0.0,0.0,0.0,15.875,0.0
2020-11-21 04:00:00,0.0,0.0,0.0,15.975,0.0
2020-11-21 05:00:00,0.0,0.0,0.0,17.275,0.0
2020-11-21 06:00:00,0.0,0.0,0.0,19.025,0.0
2020-11-21 07:00:00,0.0,0.0,0.0,20.175,0.0
2020-11-21 10:00:00,618.5,554.25,43.75,13.9,28.01864925
2020-11-21 11:00:00,818.0,617.25,64.0,12.825,37.7675325
2020-11-21 12:00:00,979.0,547.0,85.5,9.5,42.96354925
2020-11-21 13:00:00,1070.75,490.0,131.75,8.024999999999999,44.8815825
2020-11-21 14:00:00,999.5,387.25,114.5,8.075,42.8794665
2020-11-21 15:00:00,820.75,222.25,106.5,8.15,37.52091525
2020-11-21 16:00:00,651.0,166.75,74.75,8.2,28.02578225
2020-11-21 17:00:00,386.75,78.5,33.0,7.699999999999999,8.72334975
2020-11-21 18:00:00,33.75,8.75,2.75,9.625,0.08636675
2020-11-21 19:00:00,0.0,0.0,0.0,12.075,0.0
2020-11-21 20:00:00,0.0,0.0,0.0,13.925,0.0
2020-11-21 21:00:00,0.0,0.0,0.0,16.475,0.0
2020-11-21 22:00:00,0.0,0.0,0.0,18.525,0.0
2020-11-21 23:00:00,0.0,0.0,0.0,21.625,0.0
2020-11-22 00:00:00,0.0,0.0,0.0,23.049999999999997,0.0
2020-11-22 01:00:00,0.0,0.0,0.0,22.35,0.0
2020-11-22 02:00:00,0.0,0.0,0.0,23.575000000000003,0.0
2020-11-22 03:00:00,0.0,0.0,0.0,21.825,0.0
2020-11-22 04:00:00,0.0,0.0,0.0,23.325,0.0
2020-11-22 05:00:00,0.0,0.0,0.0,31.675,0.0
2020-11-22 06:00:00,0.0,0.0,0.0,33.875,0.0
2020-11-22 07:00:00,0.0,0.0,0.0,36.45,0.0
2020-11-22 08:00:00,2.0,1.25,1.0,34.775,0.04858325
2020-11-22 10:00:00,620.75,532.25,50.0,21.8,27.503532
2020-11-22 11:00:00,812.25,580.0,82.75,20.55,36.90968175
2020-11-22 12:00:00,972.5,516.5,114.0,16.55,42.42776525
2020-11-22 13:00:00,1062.0,441.25,172.75,10.225,40.928098250000005
2020-11-22 14:00:00,986.5,327.75,160.5,10.6,25.079749749999998
2020-11-22 15:00:00,812.75,209.25,142.25,11.0,36.33943175
2020-11-22 16:00:00,641.25,135.0,94.25,10.5,26.48834875
2020-11-22 17:00:00,364.0,57.75,38.75,10.125,7.644832999999999
2020-11-22 18:00:00,27.0,5.25,2.5,11.075,0.04626675
2020-11-22 19:00:00,0.0,0.0,0.0,12.5,0.0
2020-11-22 20:00:00,0.0,0.0,0.0,13.45,0.0
2020-11-22 21:00:00,0.0,0.0,0.0,14.375,0.0
2020-11-22 22:00:00,0.0,0.0,0.0,15.05,0.0
2020-11-22 23:00:00,0.0,0.0,0.0,16.5,0.0
2020-11-23 00:00:00,0.0,0.0,0.0,18.225,0.0
2020-11-23 01:00:00,0.0,0.0,0.0,22.925,0.0
2020-11-23 02:00:00,0.0,0.0,0.0,24.2,0.0
2020-11-23 03:00:00,0.0,0.0,0.0,23.7,0.0
2020-11-23 04:00:00,0.0,0.0,0.0,24.2,0.0
2020-11-23 05:00:00,0.0,0.0,0.0,24.75,0.0
2020-11-23 06:00:00,0.0,0.0,0.0,24.4,0.0
2020-11-23 07:00:00,0.0,0.0,0.0,27.075,0.0
2020-11-23 08:00:00,1.5,0.5,0.75,29.1,0.00596675
2020-11-23 09:00:00,207.5,170.5,24.25,28.675,6.271966750000001
2020-11-23 10:00:00,594.0,453.25,68.25,24.925,25.5898325
2020-11-23 11:00:00,785.25,501.75,115.25,19.025,35.066931749999995
2020-11-23 12:00:00,941.0,468.25,167.25,16.5,39.76458275
2020-11-23 13:00:00,1024.0,905.0,89.5,14.575,41.5580635
2020-11-23 14:00:00,970.5,900.0,59.5,12.325,41.33438075
2020-11-23 15:00:00,807.25,773.25,51.5,11.15,36.06639825
2020-11-23 18:00:00,5.0,3.5,1.75,10.875,0.01236675
2020-11-23 19:00:00,0.0,0.0,0.0,11.825,0.0
2020-11-23 20:00:00,0.0,0.0,0.0,12.575,0.0
2020-11-23 21:00:00,0.0,0.0,0.0,13.675,0.0
2020-11-23 22:00:00,0.0,0.0,0.0,14.825,0.0
2020-11-23 23:00:00,0.0,0.0,0.0,15.725000000000001,0.0
2020-11-24 00:00:00,0.0,0.0,0.0,17.025,0.0
2020-11-24 01:00:00,0.0,0.0,0.0,18.9,0.0
2020-11-24 02:00:00,0.0,0.0,0.0,18.85,0.0
2020-11-24 03:00:00,0.0,0.0,0.0,19.425,0.0
2020-11-24 04:00:00,0.0,0.0,0.0,20.225,0.0
2020-11-24 05:00:00,0.0,0.0,0.0,20.875,0.0
2020-11-24 06:00:00,0.0,0.0,0.0,20.85,0.0
2020-11-24 07:00:00,0.0,0.0,0.0,23.65,0.0
2020-11-24 08:00:00,0.75,0.0,0.5,27.625,0.03398325
2020-11-24 09:00:00,65.5,38.5,37.5,29.725,1.9532335
2020-11-24 10:00:00,159.25,18.75,110.0,27.95,8.40511675
2020-11-24 11:00:00,247.75,30.25,164.0,24.15,12.139066249999999
2020-11-24 12:00:00,356.25,76.0,181.0,21.400000000000002,17.19829975
2020-11-24 13:00:00,553.75,219.5,195.75,20.15,25.7347995
2020-11-24 14:00:00,561.5,225.75,204.75,18.125,22.97179925
2020-11-24 15:00:00,328.0,65.5,170.75,16.225,13.87031625
2020-11-24 16:00:00,308.0,160.0,102.5,16.200000000000003,13.924799499999999
2020-11-24 17:00:00,293.25,282.0,39.5,17.35,6.24639975
2020-11-24 18:00:00,8.75,7.5,2.25,19.825,0.03606675
2020-11-24 19:00:00,0.0,0.0,0.0,21.175,0.0
2020-11-24 20:00:00,0.0,0.0,0.0,21.525,0.0
2020-11-24 21:00:00,0.0,0.0,0.0,24.375,0.0
2020-11-24 22:00:00,0.0,0.0,0.0,25.925,0.0
2020-11-24 23:00:00,0.0,0.0,0.0,27.75,0.0
2020-11-25 00:00:00,0.0,0.0,0.0,29.799999999999997,0.0
2020-11-25 01:00:00,0.0,0.0,0.0,30.725,0.0
2020-11-25 02:00:00,0.0,0.0,0.0,31.75,0.0
2020-11-25 03:00:00,0.0,0.0,0.0,32.525000000000006,0.0
2020-11-25 04:00:00,0.0,0.0,0.0,33.475,0.0
2020-11-25 05:00:00,0.0,0.0,0.0,34.35,0.0
2020-11-25 06:00:00,0.0,0.0,0.0,35.575,0.0
2020-11-25 07:00:00,0.0,0.0,0.0,37.225,0.0
2020-11-25 08:00:00,1.25,0.25,0.75,38.099999999999994,0.0291
2020-11-25 10:00:00,487.75,487.75,60.75,31.875,20.99246575
2020-11-25 11:00:00,696.75,627.5,81.25,25.0,30.965499
2020-11-25 12:00:00,846.25,688.75,93.75,17.925,36.384965
2020-11-25 13:00:00,936.0,721.25,121.0,16.775,38.65864875
2020-11-25 14:00:00,887.0,696.0,98.75,16.775,37.0414815
2020-11-25 15:00:00,735.0,535.5,82.75,17.375,31.73276525
2020-11-25 16:00:00,531.5,436.25,64.25,18.1,21.137433
2020-11-25 17:00:00,233.75,188.75,35.0,18.925,4.926950000000001
2020-11-25 18:00:00,7.25,4.25,2.5,20.275,0.0355
2020-11-25 19:00:00,0.0,0.0,0.0,21.625,0.0
2020-11-25 20:00:00,0.0,0.0,0.0,22.575,0.0
2020-11-25 21:00:00,0.0,0.0,0.0,22.175,0.0
2020-11-25 22:00:00,0.0,0.0,0.0,24.275,0.0
2020-11-25 23:00:00,0.0,0.0,0.0,26.875,0.0
2020-11-26 00:00:00,0.0,0.0,0.0,29.575,0.0
2020-11-26 01:00:00,0.0,0.0,0.0,31.974999999999998,0.0
2020-11-26 02:00:00,0.0,0.0,0.0,35.875,0.0
2020-11-26 03:00:00,0.0,0.0,0.0,36.7,0.0
2020-11-26 04:00:00,0.0,0.0,0.0,39.05,0.0
2020-11-26 05:00:00,0.0,0.0,0.0,41.225,0.0
2020-11-26 06:00:00,0.0,0.0,0.0,44.425,0.0
2020-11-26 07:00:00,0.0,0.0,0.0,45.325,0.0
2020-11-26 08:00:00,1.25,0.75,0.75,47.475,0.02405
2020-11-26 11:00:00,729.0,709.5,70.25,33.125,32.45334875
2020-11-26 12:00:00,889.0,788.75,78.5,26.575,38.352964
2020-11-26 13:00:00,984.25,829.5,104.25,23.525,40.84211425
2020-11-26 14:00:00,942.75,819.0,76.25,18.275,39.47768175
2020-11-26 15:00:00,783.25,595.75,65.25,15.2,34.252165
2020-11-26 16:00:00,598.5,535.0,52.25,14.4,23.9399495
2020-11-26 17:00:00,185.5,146.75,27.0,17.025,4.25729975
2020-11-26 18:00:00,3.5,1.0,2.5,23.675,0.00741675
2020-11-26 19:00:00,0.0,0.0,0.0,25.475,0.0
2020-11-26 20:00:00,0.0,0.0,0.0,26.25,0.0
2020-11-26 21:00:00,0.0,0.0,0.0,26.55,0.0
2020-11-26 22:00:00,0.0,0.0,0.0,26.675,0.0
2020-11-26 23:00:00,0.0,0.0,0.0,28.2,0.0
2020-11-27 00:00:00,0.0,0.0,0.0,28.875,0.0
2020-11-27 01:00:00,0.0,0.0,0.0,30.375,0.0
2020-11-27 02:00:00,0.0,0.0,0.0,32.15,0.0
2020-11-27 03:00:00,0.0,0.0,0.0,34.7,0.0
2020-11-27 04:00:00,0.0,0.0,0.0,36.05,0.0
2020-11-27 05:00:00,0.0,0.0,0.0,35.95,0.0
2020-11-27 06:00:00,0.0,0.0,0.0,34.125,0.0
2020-11-27 07:00:00,0.0,0.0,0.0,33.1,0.0
2020-11-27 08:00:00,0.0,0.0,0.0,34.25,0.0
2020-11-27 09:00:00,39.25,2.75,27.0,31.225,1.5590834999999998
2020-11-27 10:00:00,186.25,65.75,79.75,30.125,10.49909975
2020-11-27 11:00:00,680.25,563.75,102.25,23.5,29.33103225
2020-11-27 12:00:00,848.5,676.75,109.75,18.55,25.893181
2020-11-27 13:00:00,938.0,723.75,131.5,16.45,34.92883075
2020-11-27 14:00:00,885.5,584.75,106.0,15.225,37.459933
2020-11-27 15:00:00,721.25,410.5,92.75,15.1,30.71924925
2020-11-27 16:00:00,532.75,398.0,68.75,15.5,21.22163325
2020-11-27 17:00:00,240.5,179.25,35.25,18.1,4.83296675
2020-11-27 18:00:00,7.5,4.25,2.5,20.775,0.02908325
2020-11-27 19:00:00,0.0,0.0,0.0,21.775,0.0
2020-11-27 20:00:00,0.0,0.0,0.0,22.925,0.0
2020-11-27 21:00:00,0.0,0.0,0.0,26.7,0.0
2020-11-27 22:00:00,0.0,0.0,0.0,28.65,0.0
2020-11-27 23:00:00,0.0,0.0,0.0,31.0,0.0
2020-11-28 00:00:00,0.0,0.0,0.0,32.15,0.0
2020-11-28 01:00:00,0.0,0.0,0.0,32.675,0.0
2020-11-28 02:00:00,0.0,0.0,0.0,34.275,0.0
2020-11-28 03:00:00,0.0,0.0,0.0,35.275,0.0
2020-11-28 04:00:00,0.0,0.0,0.0,38.9,0.0
2020-11-28 05:00:00,0.0,0.0,0.0,41.425,0.0
2020-11-28 06:00:00,0.0,0.0,0.0,42.325,0.0
2020-11-28 07:00:00,0.0,0.0,0.0,41.625,0.0
2020-11-28 08:00:00,0.5,0.5,0.25,41.65,0.0
2020-11-28 09:00:00,116.0,113.5,26.0,42.724999999999994,3.1084169999999998
2020-11-28 10:00:00,403.0,353.5,69.5,38.875,17.4309655
2020-11-28 11:00:00,627.0,505.5,103.5,31.275000000000002,27.60889925
2020-11-28 12:00:00,733.5,523.75,124.25,22.975,30.932364999999997
2020-11-28 13:00:00,752.0,464.0,155.75,20.075,31.65259925
2020-11-28 14:00:00,549.25,288.0,125.0,19.3,23.98348325
2020-11-28 15:00:00,469.5,227.5,106.75,19.1,21.1329995
2020-11-28 16:00:00,339.0,177.25,80.0,20.45,13.377233
2020-11-28 17:00:00,157.5,95.75,31.75,21.65,3.2285
2020-11-28 18:00:00,5.0,1.25,4.25,23.65,0.0627
2020-11-28 19:00:00,0.0,0.0,0.0,25.725,0.0
2020-11-28 20:00:00,0.0,0.0,0.0,26.675,0.0
2020-11-28 21:00:00,0.0,0.0,0.0,27.275,0.0
2020-11-28 22:00:00,0.0,0.0,0.0,28.675,0.0
2020-11-28 23:00:00,0.0,0.0,0.0,31.1,0.0
2020-11-29 00:00:00,0.0,0.0,0.0,34.4,0.0
2020-11-29 01:00:00,0.0,0.0,0.0,34.599999999999994,0.0
2020-11-29 02:00:00,0.0,0.0,0.0,38.65,0.0
2020-11-29 03:00:00,0.0,0.0,0.0,38.25,0.0
2020-11-29 04:00:00,0.0,0.0,0.0,37.9,0.0
2020-11-29 05:00:00,0.0,0.0,0.0,38.05,0.0
2020-11-29 06:00:00,0.0,0.0,0.0,41.025,0.0
2020-11-29 07:00:00,0.0,0.0,0.0,41.9,0.0
2020-11-29 08:00:00,0.25,0.0,0.25,40.5,0.0
2020-11-29 09:00:00,30.25,0.0,26.0,39.1,1.25455
2020-11-29 10:00:00,68.0,0.0,65.5,34.3,3.1098167500000002
2020-11-29 11:00:00,535.25,404.25,140.75,30.025,24.268282499999998
2020-11-29 12:00:00,800.5,590.5,148.5,25.5,31.068064749999998
2020-11-29 13:00:00,524.5,224.25,194.5,23.775,16.54299975
2020-11-29 14:00:00,406.5,116.5,176.5,21.85,20.54736625
2020-11-29 15:00:00,313.5,21.0,192.5,20.35,12.087833250000001
2020-11-29 16:00:00,327.25,95.5,130.5,19.275,11.983166
2020-11-29 17:00:00,209.5,131.0,40.5,19.75,4.01438325
2020-11-29 18:00:00,6.0,3.25,2.5,23.725,0.01741675
2020-11-29 19:00:00,0.0,0.0,0.0,34.15,0.0
2020-11-29 20:00:00,0.0,0.0,0.0,38.4,0.0
2020-11-29 21:00:00,0.0,0.0,0.0,40.15,0.0
2020-11-29 22:00:00,0.0,0.0,0.0,43.35,0.0
2020-11-29 23:00:00,0.0,0.0,0.0,43.75,0.0
2020-11-30 00:00:00,0.0,0.0,0.0,42.7,0.0
2020-11-30 01:00:00,0.0,0.0,0.0,42.8,0.0
2020-11-30 02:00:00,0.0,0.0,0.0,46.525,0.0
2020-11-30 03:00:00,0.0,0.0,0.0,48.55,0.0
